repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test00,739,741,1417,1667,0.002699055330634278,0.14997000599880023
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test06,735,741,1409,1667,0.008097165991902834,0.15476904619076184
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test09,727,741,1397,1667,0.018893387314439947,0.16196760647870426
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test10,730,741,1385,1667,0.014844804318488529,0.16916616676664667
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test11,736,741,1411,1667,0.006747638326585695,0.15356928614277143
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test13,720,741,1388,1667,0.02834008097165992,0.16736652669466107
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test20,729,741,1397,1667,0.016194331983805668,0.16196760647870426
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getAverageEntropy,test22,735,741,1410,1667,0.008097165991902834,0.15416916616676665
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test00,739,741,1417,1667,0.002699055330634278,0.14997000599880023
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test06,735,741,1409,1667,0.008097165991902834,0.15476904619076184
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test07,729,741,1399,1667,0.016194331983805668,0.16076784643071385
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test08,727,741,1399,1667,0.018893387314439947,0.16076784643071385
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test09,727,741,1397,1667,0.018893387314439947,0.16196760647870426
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test10,730,741,1385,1667,0.014844804318488529,0.16916616676664667
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test11,736,741,1411,1667,0.006747638326585695,0.15356928614277143
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test13,720,741,1388,1667,0.02834008097165992,0.16736652669466107
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test14,732,741,1402,1667,0.012145748987854251,0.15896820635872824
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test15,720,741,1390,1667,0.02834008097165992,0.16616676664667065
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test20,729,741,1397,1667,0.016194331983805668,0.16196760647870426
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getEndIndex,test22,735,741,1410,1667,0.008097165991902834,0.15416916616676665
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/BaseMatch.java###getStartIndex,test00,739,741,1417,1667,0.002699055330634278,0.14997000599880023
